Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Mitochondrial pathway of apoptosis: multidomain Bcl-2 family	1/71	0.5279930476047592	0.6325058102411768	0	0	1.3479152426520848	0.8608759432657642	UBL3
Sphingolipid metabolism	1/72	0.5329667646931693	0.6368269547359408	0	0	1.3288631309387424	0.836248534476841	KDSR
Cap-dependent translation initiation	1/73	0.5378883185356725	0.6394284603000596	0	0	1.3103402445507708	0.8125476551400207	EIF4B
Degradation of beta-catenin by the destruction complex	1/73	0.5378883185356725	0.6394284603000596	0	0	1.3103402445507708	0.8125476551400207	AXIN1
Adherens junction cell adhesion	1/74	0.5427582537060012	0.6435759445979556	0	0	1.2923248345021958	0.7897284155065997	TJP1
Glycolysis and gluconeogenesis	1/75	0.5475771090111176	0.6476419614192406	0	0	1.2747963274279064	0.7677486235489359	ADH1B
Disease	7/674	0.5652475878032832	0.6618169766500521	0	0	0.988626376466939	0.5640028805054542	TSPYL2;CUX1;HSPA5;KIF5B;ATF3;SEC31A;HERPUD1
Signaling events mediated by hepatocyte growth factor receptor (c-Met)	1/79	0.5663523134810141	0.6618169766500521	0	0	1.2091767881241566	0.6874640802603651	ARF6
p73 transcription factor network	1/79	0.5663523134810141	0.6618169766500521	0	0	1.2091767881241566	0.6874640802603651	GDF15
Fc epsilon receptor I signaling pathway	1/79	0.5663523134810141	0.6618169766500521	0	0	1.2091767881241566	0.6874640802603651	VAV2
Apoptosis modulation and signaling	1/80	0.5709236579685	0.6618169766500521	0	0	1.193810187147962	0.6691303437888109	PMAIP1
Cardiac muscle contraction	1/80	0.5709236579685	0.6618169766500521	0	0	1.193810187147962	0.6691303437888109	TNNT2
Nuclear beta-catenin signaling and target gene transcription regulation	1/80	0.5709236579685	0.6618169766500521	0	0	1.193810187147962	0.6691303437888109	DKK1
Opioid signaling	1/80	0.5709236579685	0.6618169766500521	0	0	1.193810187147962	0.6691303437888109	GNG11
Neuronal system	3/283	0.5731107636634721	0.6621193102986151	0	0	1.0098343685300206	0.5621508357768922	PANX1;GNG11;GLS
Antigen processing and presentation	1/81	0.575447040066393	0.6621193102986151	0	0	1.1788277511961722	0.6514297393739676	HSPA5
MAP kinase signaling pathway	1/81	0.575447040066393	0.6621193102986151	0	0	1.1788277511961722	0.6514297393739676	RPS6KB1
T cell signal transduction	1/83	0.5843519149712164	0.6690614063306802	0	0	1.1499591550939432	0.6178177220361486	VAV2
Meiosis	1/83	0.5843519149712164	0.6690614063306802	0	0	1.1499591550939432	0.6178177220361486	SYNE1
Chemokine signaling pathway	2/189	0.5924667573869337	0.6757237930984207	0	0	1.0079699712052652	0.5276324784403743	GNG11;VAV2
MicroRNAs in cardiomyocyte hypertrophy	1/85	0.5930708827838069	0.6757237930984207	0	0	1.1224652540442015	0.5864222678241484	AGT
Transmission across chemical synapses	2/190	0.5953447264732576	0.6766601037476537	0	0	1.0025572831423895	0.5199409135342218	GNG11;GLS
Non-class A, B, C GPCRs	1/86	0.5973618618707845	0.6773007971576291	0	0	1.1092034900084435	0.5714973715169794	F2R
Androgen receptor signaling, proteolysis, and transcription regulation	1/88	0.605809187129361	0.6852113621414617	0	0	1.083594566353187	0.5430869939212062	CAV1
Gap junction pathway	1/90	0.6140801135258028	0.692190271922694	0	0	1.059136605558841	0.5164666572400998	TJP1
Adaptive immune system	6/606	0.6149501557424792	0.692190271922694	0	0	0.9406862745098039	0.45737489462843606	HSPA5;CTSK;KIF5B;UBR4;CD34;SEC31A
ERBB signaling pathway	1/94	0.6301073592314251	0.706814483955646	0	0	1.0133765498790965	0.46804322368426177	RPS6KB1
Class B GPCRs (secretin family receptors)	1/95	0.6340095585696567	0.706814483955646	0	0	1.0025450473378805	0.4568510038480165	GNG11
Transport of inorganic cations/anions and amino acids/oligopeptides	1/95	0.6340095585696567	0.706814483955646	0	0	1.0025450473378805	0.4568510038480165	SLC3A2
G-protein signaling pathways	1/95	0.6340095585696567	0.706814483955646	0	0	1.0025450473378805	0.4568510038480165	GNG11
Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family	1/97	0.6416914673939559	0.7136711785336121	0	0	0.9815590111642744	0.4354663694397534	CTSK
Wnt signaling pathway and pluripotency	1/98	0.6454720288549858	0.7161665843962461	0	0	0.9713905194100528	0.4252489325076393	AXIN1
Pyrimidine metabolism	1/100	0.6529144622374555	0.7209908516650575	0	0	0.9516698081291383	0.405705547236673	RRM2
Dilated cardiomyopathy	1/100	0.6529144622374555	0.7209908516650575	0	0	0.9516698081291383	0.405705547236673	TNNT2
Chromosome maintenance	1/103	0.6637875485618187	0.7312647698104197	0	0	0.9235387935078337	0.37845985996823267	SYNE1
Transmembrane transport of small molecules	4/432	0.6678810187973266	0.7340390442442316	0	0	0.8784139370293077	0.35456760169336377	SLC3A2;ABCA8;GNG11;AQP1
Fibroblast growth factor receptor pathway	1/105	0.6708472554909635	0.7355642848442093	0	0	0.9056864188443136	0.3615625214453035	RPS6KB1
ERBB1 downstream pathway	1/106	0.6743215852465134	0.737638166020834	0	0	0.897015265436318	0.3534672080323572	VAV2
Cytoplasmic ribosomal proteins	1/108	0.68116112566261	0.7433749052898743	0	0	0.88015919152171	0.33794275395050155	RPS6KB1
Protein metabolism	4/442	0.685263593267696	0.7461047534176316	0	0	0.857915502948087	0.32425062884331873	LMAN1;PGM3;EIF4B;SEC31A
Lipid metabolism regulation by peroxisome proliferator-activated receptor alpha (PPAR-alpha)	1/112	0.6944142779833612	0.7543054861078003	0	0	0.8482693219535324	0.3093524160868332	AGT
Immunoregulatory interactions between a lymphoid and a non-lymphoid cell	1/119	0.7163013735567488	0.776270790877779	0	0	0.7976644229989458	0.2661441549524702	CD34
G alpha s pathway	1/120	0.7192980242073863	0.7777096967068261	0	0	0.7909211531502554	0.26059231314983544	PYGL
Lysosome	1/121	0.7222631707722306	0.7791079573607858	0	0	0.7842902711323764	0.2551811562462209	CTSK
G alpha (s) signaling events	1/125	0.7338152577336063	0.7879214518522132	0	0	0.7588362401605186	0.23485827931333497	GNG11
Integration of energy metabolism	1/125	0.7338152577336063	0.7879214518522132	0	0	0.7588362401605186	0.23485827931333497	GNG11
Neurotrophin signaling pathway	1/126	0.7366277603017197	0.7891230719554055	0	0	0.7527272727272727	0.23008809396679045	ZNF274
Signaling by FGFR in disease	1/128	0.7421643439496413	0.7932306978911303	0	0	0.7407979504954225	0.22089452020462083	CUX1
Class A GPCRs (rhodopsin-like)	2/253	0.746922077484716	0.7964889888052119	0	0	0.7485059760956175	0.21840986209637492	F2R;F2RL3
Adipogenesis	1/133	0.7555042332536338	0.8038013075255557	0	0	0.7125561838480499	0.19977930176113312	AGT
Lipid and lipoprotein metabolism	4/489	0.7583416663653185	0.8049822699914315	0	0	0.7728956060454409	0.21379934689538407	CAV1;KDSR;A2M;AGT
Mitotic G1-G1/S phases	1/135	0.7606457961829464	0.805593047775575	0	0	0.7018496036563594	0.1920172606833935	RRM2
Ubiquitin-mediated proteolysis	1/136	0.7631760788178775	0.8064400288642425	0	0	0.696615275562644	0.18827177418910215	CUL4A
Natural killer cell-mediated cytotoxicity	1/137	0.765679738971656	0.8072551094135558	0	0	0.6914579228820715	0.18461324419740158	VAV2
T cell receptor signaling pathway	1/139	0.7706083039756648	0.810617312985688	0	0	0.6813674502461687	0.1775473716302969	VAV2
Toll-like receptor signaling pathway regulation	1/142	0.7778083580501316	0.8163484118273904	0	0	0.6667684685601819	0.16754232132267824	CTSK
Neuroactive ligand-receptor interaction	2/272	0.7819672321343224	0.8188690565721218	0	0	0.6951566951566952	0.1709685351491072	F2R;F2RL3
Calcium regulation in the cardiac cell	1/149	0.7937457312471188	0.8293397102268101	0	0	0.6350058192163456	0.1466813319768058	GNG11
Translation	1/151	0.7980865748940502	0.8320097178984953	0	0	0.6264752791068581	0.14129410527490385	EIF4B
Integrated breast cancer pathway	1/152	0.8002227774957262	0.832374585520108	0	0	0.6222947495167781	0.13868779291292133	TSC1
Phagosome	1/154	0.8044279355195914	0.8348851179334734	0	0	0.614097632673484	0.1336423176846214	THBS2
Toll receptor cascades	1/159	0.8145593856480978	0.843521497137808	0	0	0.5945127490763733	0.12193928707505773	CTSK
Purine metabolism	1/164	0.8241683486823221	0.8515797128291842	0	0	0.5761293920803123	0.11141216875381982	RRM2
Fatty acid, triacylglycerol, and ketone body metabolism	1/173	0.8402325558378719	0.866085928962652	0	0	0.5457327250472905	0.09499928269934879	AGT
Metapathway biotransformation	1/174	0.8419247335194879	0.866085928962652	0	0	0.5425505434632298	0.09335377417244259	FMO2
Calcium signaling pathway	1/178	0.8485169211114169	0.8709446811407935	0	0	0.5301813856675587	0.08709037898832465	F2R
Innate immune system	2/319	0.8509796282320327	0.8715527621013784	0	0	0.5906636738655666	0.0953136778175952	PANX1;CTSK
Jak-STAT signaling pathway	1/199	0.8788903465920654	0.8981642577015405	0	0	0.47344255956696146	0.06111913208087404	PTP4A1
Phospholipid metabolism	1/205	0.8863962801986166	0.9038526620843661	0	0	0.4593770522563092	0.055396811390652105	KDSR
Antigen-activated B-cell receptor generation of second messengers	1/211	0.8934390926065446	0.9090450156215062	0	0	0.44611528822055135	0.0502669831462266	VAV2
Signaling by NGF	1/221	0.904224426752802	0.9161090392789932	0	0	0.4256198347107438	0.04285042165725736	VAV2
Immune system	7/998	0.9043136439234698	0.9161090392789932	0	0	0.6541285361355649	0.06579161203815154	PANX1;HSPA5;CTSK;KIF5B;UBR4;CD34;SEC31A
SLC-mediated transmembrane transport	1/251	0.9304840236295839	0.9405760412394493	0	0	0.37397129186602873	0.026944770961470212	SLC3A2
Gene expression	6/968	0.9441351445716644	0.952309474827696	0	0	0.5756389874036932	0.03309116064519829	NXF1;ZNF274;CPSF1;SRSF5;SRSF6;EIF4B
Signaling by GPCR	6/977	0.9472262083498006	0.9533637431771211	0	0	0.5700308959835222	0.030905562287997002	F2R;GNG11;AGT;VAV2;F2RL3;APLN
Cell cycle	2/453	0.9530435689418688	0.9571515153597218	0	0	0.41231025072488486	0.01982992078732298	RRM2;SYNE1
MAPK signaling pathway	1/314	0.9645888418601174	0.9666632264662682	0	0	0.29773606249140133	0.01073437920790892	HSPA5
Generic transcription pathway	1/377	0.9820002426068806	0.9820002426068806	0	0	0.24704774508805863	0.004487306951322905	ZNF274
