Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Collecting duct acid secretion	1/27	0.2552769580979776	0.40702492763399767	0	0	3.5179843304843303	4.803477662173212	ATP6V1F
EGFR downregulation	1/27	0.2552769580979776	0.40702492763399767	0	0	3.5179843304843303	4.803477662173212	UBC
VEGFR1 pathway	1/27	0.2552769580979776	0.40702492763399767	0	0	3.5179843304843303	4.803477662173212	HSP90AA1
Insulin regulation of blood glucose	1/27	0.2552769580979776	0.40702492763399767	0	0	3.5179843304843303	4.803477662173212	YWHAZ
RNA polymerase III transcription initiation From type 3 promoter	1/28	0.26336811416128564	0.4124364014114468	0	0	3.387517146776406	4.519634021554161	POLR2H
TGF-beta receptor activation of SMADs	1/28	0.26336811416128564	0.4124364014114468	0	0	3.387517146776406	4.519634021554161	UBC
Dual incision reaction in TC-NER	1/28	0.26336811416128564	0.4124364014114468	0	0	3.387517146776406	4.519634021554161	POLR2H
Extension of telomeres	1/28	0.26336811416128564	0.4124364014114468	0	0	3.387517146776406	4.519634021554161	POLD2
Messenger RNA capping	1/28	0.26336811416128564	0.4124364014114468	0	0	3.387517146776406	4.519634021554161	POLR2H
Nef in HIV-1 replication and disease pathogenesis	1/28	0.26336811416128564	0.4124364014114468	0	0	3.387517146776406	4.519634021554161	AP1M2
Signaling by ERBB4	2/93	0.2675821026920377	0.4124364014114468	0	0	2.0129823664707387	2.6537726956224943	PSENEN;UBC
Protein processing in the endoplasmic reticulum	3/166	0.269140993752227	0.4124364014114468	0	0	1.6874032452267644	2.214750332527403	HSP90AA1;SSR4;ATF4
Pentose and glucuronate interconversions	1/29	0.27137176327878204	0.4124364014114468	0	0	3.2663690476190474	4.260212713760186	DCXR
Phototransduction	1/29	0.27137176327878204	0.4124364014114468	0	0	3.2663690476190474	4.260212713760186	CALM2
RNA polymerase	1/29	0.27137176327878204	0.4124364014114468	0	0	3.2663690476190474	4.260212713760186	POLR2H
S1P/S1P3 pathway	1/29	0.27137176327878204	0.4124364014114468	0	0	3.2663690476190474	4.260212713760186	ITGAV
Skeletal myogenesis control by HDAC and calcium/calmodulin-dependent kinase (CaMK)	1/29	0.27137176327878204	0.4124364014114468	0	0	3.2663690476190474	4.260212713760186	CALM2
T cell receptor calcium pathway	1/29	0.27137176327878204	0.4124364014114468	0	0	3.2663690476190474	4.260212713760186	PTGS2
Histidine metabolism	1/29	0.27137176327878204	0.4124364014114468	0	0	3.2663690476190474	4.260212713760186	ALDH3B1
Homologous recombination	1/29	0.27137176327878204	0.4124364014114468	0	0	3.2663690476190474	4.260212713760186	POLD2
IGF1 pathway	1/29	0.27137176327878204	0.4124364014114468	0	0	3.2663690476190474	4.260212713760186	YWHAZ
Cell surface interactions at the vascular wall	2/94	0.2716044594660747	0.4124364014114468	0	0	1.9910010111223457	2.5950875701088756	ITGAV;SLC7A11
Transport of inorganic cations/anions and amino acids/oligopeptides	2/95	0.2756261557885233	0.4174390855477899	0	0	1.9694923730932734	2.538104199932493	SLC7A11;SLC38A5
CDC42 activity regulation	1/30	0.2792888475023666	0.4174786418394751	0	0	3.1535759897828863	4.022413727768945	NME1
Signaling pathway from G-protein families	1/30	0.2792888475023666	0.4174786418394751	0	0	3.1535759897828863	4.022413727768945	CALM2
Tight junction interactions	1/30	0.2792888475023666	0.4174786418394751	0	0	3.1535759897828863	4.022413727768945	CRB3
Interferon-beta enhancer pathway	1/30	0.2792888475023666	0.4174786418394751	0	0	3.1535759897828863	4.022413727768945	HMGB1
Nectin adhesion pathway	1/30	0.2792888475023666	0.4174786418394751	0	0	3.1535759897828863	4.022413727768945	ITGAV
Alpha-6 beta-4 integrin signaling pathway	1/31	0.2871202987823171	0.4225821833360257	0	0	3.0483024691358023	3.8038364034868026	LAMC2
Ras family activation regulation	1/31	0.2871202987823171	0.4225821833360257	0	0	3.0483024691358023	3.8038364034868026	LGALS1
Stathmin and breast cancer resistance to antimicrotubule agents	1/31	0.2871202987823171	0.4225821833360257	0	0	3.0483024691358023	3.8038364034868026	TUBA1A
DNA strand elongation	1/31	0.2871202987823171	0.4225821833360257	0	0	3.0483024691358023	3.8038364034868026	POLD2
NF-kappaB activation by non-typeable Hemophilus influenzae	1/31	0.2871202987823171	0.4225821833360257	0	0	3.0483024691358023	3.8038364034868026	CXCL8
One-carbon metabolism	1/31	0.2871202987823171	0.4225821833360257	0	0	3.0483024691358023	3.8038364034868026	AHCY
Senescence and autophagy	2/99	0.29169734021588195	0.428220647784952	0	0	1.8878925917046272	2.3259563952970694	CXCL8;THBS1
Dilated cardiomyopathy	2/100	0.29570907218833714	0.4319007822801667	0	0	1.868533459895586	2.2765822501225608	ITGAV;ITGB6
Integrin-mediated cell adhesion	2/100	0.29570907218833714	0.4319007822801667	0	0	1.868533459895586	2.2765822501225608	ITGAV;ITGB6
GnRH signaling pathway	2/101	0.2997175460836664	0.4366443437868643	0	0	1.849565421658445	2.22856867777356	CALM2;ATF4
Propanoate metabolism	1/33	0.30252998051098207	0.4374111053231831	0	0	2.857494212962963	3.4163483501842866	ACSS2
Syndecan 2 pathway	1/33	0.30252998051098207	0.4374111053231831	0	0	2.857494212962963	3.4163483501842866	CXCL8
Global genomic nucleotide excision repair (GG-NER)	1/33	0.30252998051098207	0.4374111053231831	0	0	2.857494212962963	3.4163483501842866	POLD2
Signaling by ERBB2	2/102	0.30372236182806106	0.43803174796308303	0	0	1.8309767441860465	2.181867468041088	HSP90AA1;UBC
Developmental biology	6/420	0.30557414145989176	0.43959788771423025	0	0	1.3303798337797925	1.5772488952274628	MYL6;HSP90AA1;TREM2;ITGAV;RHOC;MET
Cysteine and methionine metabolism	1/34	0.31011002539473537	0.4450078864414453	0	0	2.770763187429854	3.244087464355054	AHCY
Amoebiasis	2/105	0.31571099330381647	0.4479288209499874	0	0	1.7773763829306841	2.049187108669238	CXCL8;LAMC2
Arf6 signal transduction regulation	1/35	0.31760806642272627	0.4479288209499874	0	0	2.6891339869281046	3.0842676759782255	MET
Signal transduction by L1	1/35	0.31760806642272627	0.4479288209499874	0	0	2.6891339869281046	3.0842676759782255	ITGAV
Cytokines and inflammatory response	1/35	0.31760806642272627	0.4479288209499874	0	0	2.6891339869281046	3.0842676759782255	CXCL8
fMLP induced chemokine gene expression in HMC-1 cells	1/35	0.31760806642272627	0.4479288209499874	0	0	2.6891339869281046	3.0842676759782255	CALM2
Interleukin-2/PI3K pathway	1/35	0.31760806642272627	0.4479288209499874	0	0	2.6891339869281046	3.0842676759782255	HSP90AA1
MEF2D role in T cell apoptosis	1/35	0.31760806642272627	0.4479288209499874	0	0	2.6891339869281046	3.0842676759782255	CALM2
Phospholipids as signaling intermediaries	1/36	0.32502498660401696	0.45282607356967414	0	0	2.6121693121693124	2.935694886787051	ITGAV
SNARE interactions in vesicular transport	1/36	0.32502498660401696	0.45282607356967414	0	0	2.6121693121693124	2.935694886787051	STX10
GM-CSF-mediated signaling events	1/36	0.32502498660401696	0.45282607356967414	0	0	2.6121693121693124	2.935694886787051	YWHAZ
Glycogen metabolism	1/36	0.32502498660401696	0.45282607356967414	0	0	2.6121693121693124	2.935694886787051	CALM2
PI3K/PLC/TRK pathway	1/36	0.32502498660401696	0.45282607356967414	0	0	2.6121693121693124	2.935694886787051	YWHAZ
Signaling by insulin receptor	2/109	0.3316218876995402	0.46089821680275084	0	0	1.7105846555096718	1.888074665459468	ATP6V0B;ATP6V1F
Leptin influence on immune response	2/110	0.3355840834182661	0.465253644629933	0	0	1.694659776055125	1.8503697473669496	TIMP1;MMP9
Signaling by EGFR in cancer	2/111	0.3395394074566976	0.465253644629933	0	0	1.6790270962235971	1.8136267462133548	HSP90AA1;UBC
BMAL1-CLOCK/NPAS2 activates circadian expression	1/38	0.3396189496514668	0.465253644629933	0	0	2.470720720720721	2.6682079633462554	BHLHE40
Signaling of hepatocyte growth factor receptor	1/38	0.3396189496514668	0.465253644629933	0	0	2.470720720720721	2.6682079633462554	MET
Cyclin D-associated events in G1	1/38	0.3396189496514668	0.465253644629933	0	0	2.470720720720721	2.6682079633462554	UBC
Transport of mature mRNAs derived from intronless transcripts	1/38	0.3396189496514668	0.465253644629933	0	0	2.470720720720721	2.6682079633462554	AAAS
Angiotensin II-mediated activation of JNK pathway via Pyk2-dependent signaling	1/39	0.3467977117602748	0.4692324150716404	0	0	2.4055799220272904	2.547541930896876	CALM2
E-cadherin nascent AJ-like junctions pathway	1/39	0.3467977117602748	0.4692324150716404	0	0	2.4055799220272904	2.547541930896876	NME1
Tricarboxylic acid (TCA) cycle	1/39	0.3467977117602748	0.4692324150716404	0	0	2.4055799220272904	2.547541930896876	SDHC
G13 signaling pathway	1/39	0.3467977117602748	0.4692324150716404	0	0	2.4055799220272904	2.547541930896876	CALM2
HIV-1 transcription initiation	1/39	0.3467977117602748	0.4692324150716404	0	0	2.4055799220272904	2.547541930896876	POLR2H
Oocyte meiosis	2/113	0.3474281818910229	0.4692324150716404	0	0	1.6486067462811649	1.7429026110755057	CALM2;YWHAZ
Pyruvate metabolism and citric acid (TCA) cycle	1/40	0.35389879171308175	0.4746212767367031	0	0	2.3437796771130106	2.4345877937467497	SDHC
Negative regulation of FGFR signaling	1/40	0.35389879171308175	0.4746212767367031	0	0	2.3437796771130106	2.4345877937467497	UBC
Nuclear signaling by ErbB4	1/40	0.35389879171308175	0.4746212767367031	0	0	2.3437796771130106	2.4345877937467497	PSENEN
Vascular smooth muscle contraction	2/116	0.35920213645585614	0.4784522335025753	0	0	1.6049775601795186	1.6432883661225903	MYL6;CALM2
Plasma membrane estrogen receptor signaling	1/41	0.3609230263181448	0.4784522335025753	0	0	2.2850694444444444	2.328692715499195	MMP9
Bioactive peptide-induced signaling pathway	1/41	0.3609230263181448	0.4784522335025753	0	0	2.2850694444444444	2.328692715499195	CALM2
Transcriptional activity of SMAD2/SMAD3-SMAD4 heterotrimer	1/41	0.3609230263181448	0.4784522335025753	0	0	2.2850694444444444	2.328692715499195	UBC
Fc epsilon receptor I signaling in mast cells	1/41	0.3609230263181448	0.4784522335025753	0	0	2.2850694444444444	2.328692715499195	CALM2
p53 activity regulation	2/118	0.3670086204381564	0.4799047583326985	0	0	1.5771451483560546	1.5808828913108373	TP53I3;THBS1
Signaling events mediated by T cell protein tyrosine phosphatase (TC-PTP)	1/42	0.36787124332123233	0.4799047583326985	0	0	2.229223125564589	2.2292728022761543	MET
TWEAK signaling pathway	1/42	0.36787124332123233	0.4799047583326985	0	0	2.229223125564589	2.2292728022761543	MMP9
VEGF, hypoxia, and angiogenesis	1/42	0.36787124332123233	0.4799047583326985	0	0	2.229223125564589	2.2292728022761543	HSP90AA1
Eukaryotic transcription initiation	1/42	0.36787124332123233	0.4799047583326985	0	0	2.229223125564589	2.2292728022761543	POLR2H
Hexose transport	1/42	0.36787124332123233	0.4799047583326985	0	0	2.229223125564589	2.2292728022761543	AAAS
Messenger RNA splicing: minor pathway	1/42	0.36787124332123233	0.4799047583326985	0	0	2.229223125564589	2.2292728022761543	POLR2H
Signaling by NOTCH	2/119	0.37089819823497633	0.48275638500425494	0	0	1.563585768236931	1.5508076017071366	PSENEN;UBC
Porphyrin and chlorophyll metabolism	1/43	0.3747442616352388	0.48665883750820604	0	0	2.176036155202822	2.1358044120228588	HMBS
Messenger RNA processing	3/203	0.37852576647823494	0.4884143167388477	0	0	1.372640186915888	1.3334803178342272	POLR2H;AAAS;SRPK1
Lysosome	2/121	0.37864872987593595	0.4884143167388477	0	0	1.5371506742231777	1.4927982478824293	ATP6V0B;AP1M2
Notch signaling pathway	2/121	0.37864872987593595	0.4884143167388477	0	0	1.5371506742231777	1.4927982478824293	PSENEN;ENO1
Valine, leucine and isoleucine degradation	1/44	0.3815428913931697	0.4888518295974987	0	0	2.1253229974160206	2.047816731705631	HSD17B10
Heart development	1/44	0.3815428913931697	0.4888518295974987	0	0	2.1253229974160206	2.047816731705631	BHLHE40
Interactions of HIV Vpr protein with host cellular proteins	1/44	0.3815428913931697	0.4888518295974987	0	0	2.1253229974160206	2.047816731705631	AAAS
RNA polymerase III transcription	1/45	0.38826793405292487	0.49306591625305063	0	0	2.076914983164983	1.9648854122009864	POLR2H
Wnt interactions in lipid metabolism and immune response	1/45	0.38826793405292487	0.49306591625305063	0	0	2.076914983164983	1.9648854122009864	IL32
Interleukin-3 signaling pathway	1/45	0.38826793405292487	0.49306591625305063	0	0	2.076914983164983	1.9648854122009864	CXCL8
Interleukin-3, interleukin-5, and GM-CSF signaling	1/45	0.38826793405292487	0.49306591625305063	0	0	2.076914983164983	1.9648854122009864	YWHAZ
Interleukin-1 signaling pathway	2/125	0.3940284544029879	0.4992766729079803	0	0	1.4868595197579884	1.3847600777372708	CXCL8;PTGS2
Hemostasis pathway	6/468	0.3978922669316252	0.5030620291161958	0	0	1.1892041607681418	1.0959396310236458	SRGN;ITGAV;SLC7A11;TIMP1;YWHAZ;THBS1
Agrin in postsynaptic differentiation	1/47	0.40150042082406145	0.5042915570087774	0	0	1.986413043478261	1.8126946626298752	LAMC2
Regulation of transcription by NOTCH1 intracellular domain	1/47	0.40150042082406145	0.5042915570087774	0	0	1.986413043478261	1.8126946626298752	UBC
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	1/47	0.40150042082406145	0.5042915570087774	0	0	1.986413043478261	1.8126946626298752	PYCARD
Presenilin action in Notch and Wnt signaling	1/48	0.4080094252209639	0.5113480569363171	0	0	1.9440504334121356	1.7427731792015246	PSENEN
Deadenylation-dependent mRNA decay	1/49	0.41444796328029826	0.5149201968027948	0	0	1.9034529320987654	1.6765762908422346	EXOSC4
FoxO family signaling	1/49	0.41444796328029826	0.5149201968027948	0	0	1.9034529320987654	1.6765762908422346	YWHAZ
Glycerolipid metabolism	1/49	0.41444796328029826	0.5149201968027948	0	0	1.9034529320987654	1.6765762908422346	AKR1A1
Muscle contraction	1/49	0.41444796328029826	0.5149201968027948	0	0	1.9034529320987654	1.6765762908422346	MYL6
Translation factors	1/50	0.42081679423930846	0.5183451499857576	0	0	1.8645124716553287	1.613843141672166	EIF6
Type 2 diabetes mellitus	1/50	0.42081679423930846	0.5183451499857576	0	0	1.8645124716553287	1.613843141672166	PKM
Type II interferon signaling (interferon-gamma)	1/50	0.42081679423930846	0.5183451499857576	0	0	1.8645124716553287	1.613843141672166	ISG15
Non-coding RNA metabolism	1/50	0.42081679423930846	0.5183451499857576	0	0	1.8645124716553287	1.613843141672166	AAAS
Amyloids	1/51	0.42711666948127935	0.5249785188056838	0	0	1.8271296296296295	1.5543356540219089	SAA1
Apoptotic execution  phase	1/52	0.43334833198972256	0.528114527732698	0	0	1.7912127814088599	1.4978361524835244	HMGB1
Drug metabolism: other enzymes	1/52	0.43334833198972256	0.528114527732698	0	0	1.7912127814088599	1.4978361524835244	ITPA
Vitamin B12 metabolism	1/52	0.43334833198972256	0.528114527732698	0	0	1.7912127814088599	1.4978361524835244	SAA1
Mitochondrial protein import	1/52	0.43334833198972256	0.528114527732698	0	0	1.7912127814088599	1.4978361524835244	TIMM13
Amyotrophic lateral sclerosis (ALS)	1/53	0.4395125171634795	0.5333619130059983	0	0	1.7566773504273505	1.4441452700307753	GPX1
Androgen receptor regulation of biosynthesis and transcription	1/53	0.4395125171634795	0.5333619130059983	0	0	1.7566773504273505	1.4441452700307753	HSP90AA1
Capped intron-containing pre-mRNA processing	2/138	0.44274550892091763	0.5361517344316598	0	0	1.343844049247606	1.0949105737273102	POLR2H;AAAS
RNA polymerase I transcription	1/55	0.45164135653026166	0.54234757039408	0	0	1.6914437585733881	1.3444726114168972	POLR2H
Calcineurin-dependent NFAT signaling role in lymphocytes	1/55	0.45164135653026166	0.54234757039408	0	0	1.6914437585733881	1.3444726114168972	YWHAZ
TAp63 pathway	1/55	0.45164135653026166	0.54234757039408	0	0	1.6914437585733881	1.3444726114168972	TP53I3
Transport of mature transcript to cytoplasm	1/55	0.45164135653026166	0.54234757039408	0	0	1.6914437585733881	1.3444726114168972	AAAS
Toll-like receptor signaling pathway regulation	2/142	0.45730226248315436	0.5449516011433111	0	0	1.3051827242524916	1.0211889300186114	CUEDC2;CXCL8
Steroid hormone biosynthesis	1/56	0.45760744207504517	0.5449516011433111	0	0	1.6606060606060606	1.2981681197683461	AKR1C1
Cytosolic DNA-sensing pathway	1/56	0.45760744207504517	0.5449516011433111	0	0	1.6606060606060606	1.2981681197683461	PYCARD
Thromboxane A2 receptor signaling	1/56	0.45760744207504517	0.5449516011433111	0	0	1.6606060606060606	1.2981681197683461	TGM2
GPCR ligand binding	5/410	0.45942736983380716	0.5459861496575679	0	0	1.1284649429303517	0.8776911587519555	CCL23;CXCL8;CCL7;CCL20;SAA1
Inositol phosphate metabolism	1/57	0.4635089129560561	0.5496985868528433	0	0	1.630869708994709	1.2540240981519106	TPI1
Tryptophan metabolism	1/58	0.4693464656953942	0.5554739614621779	0	0	1.6021767381416505	1.2119089960163003	HSD17B10
ATF2 transcription factor network	1/59	0.47512078950352327	0.5599986307495326	0	0	1.5744731800766283	1.1717012342692557	CXCL8
Telomere maintenance	1/59	0.47512078950352327	0.5599986307495326	0	0	1.5744731800766283	1.1717012342692557	POLD2
Natural killer cell receptor signaling pathway	1/60	0.4808325660487362	0.5655694526884725	0	0	1.5477087256748274	1.1332883018382696	TSPO
Calcium regulation in the cardiac cell	2/149	0.4822410576109446	0.5660661903245034	0	0	1.2425881980699256	0.9062334530904754	CALM2;YWHAZ
Cytochrome P450 pathway	1/61	0.4864824697001494	0.5687188138653477	0	0	1.5218364197530865	1.0965659458490884	CYP4F11
HIV genome transcription	1/61	0.4864824697001494	0.5687188138653477	0	0	1.5218364197530865	1.0965659458490884	POLR2H
Shigellosis	1/62	0.49207116773735204	0.5729185604081949	0	0	1.4968123861566485	1.0614374458821536	CXCL8
Signaling events mediated by focal adhesion kinase	1/62	0.49207116773735204	0.5729185604081949	0	0	1.4968123861566485	1.0614374458821536	ITGAV
O-linked glycosylation of mucins	1/63	0.49759932009196967	0.578182205936823	0	0	1.4725955794504182	1.0278129636841367	MUC1
Validated nuclear estrogen receptor alpha network	1/64	0.5030675796474503	0.5821790135436219	0	0	1.4491475602586714	0.995608956532769	MPG
MAPK cascade role in angiogenesis	1/64	0.5030675796474503	0.5821790135436219	0	0	1.4491475602586714	0.995608956532769	MMP9
Transmembrane transport of small molecules	5/432	0.5050913202700839	0.5833449051006603	0	0	1.0691087446423049	0.7302184145060027	ATP6V0B;SLC7A11;AAAS;SLC38A5;ATP6V1F
Glioma	1/65	0.5084765924291736	0.5860754298280033	0	0	1.4264322916666667	0.9647476489813223	CALM2
Retinoblastoma protein regulation	1/66	0.5138269972929708	0.5890541571635435	0	0	1.4044159544159545	0.9351565574665424	MET
Signaling by TGF-beta receptor complex	1/66	0.5138269972929708	0.5890541571635435	0	0	1.4044159544159545	0.9351565574665424	UBC
SLC-mediated transmembrane transport	3/251	0.5141396040748001	0.5890541571635435	0	0	1.1042545975278866	0.7346169073145317	SLC7A11;AAAS;SLC38A5
SIDS susceptibility pathways	1/67	0.5191194264545278	0.5923947331707732	0	0	1.3830667789001123	0.9067680582567887	CXCL8
Telomerase regulation	1/67	0.5191194264545278	0.5923947331707732	0	0	1.3830667789001123	0.9067680582567887	HSP90AA1
NFAT involvement in hypertrophy of the heart	1/69	0.529532852137281	0.6030790816007922	0	0	1.3422521786492374	0.8533503419668168	CALM2
Renal cell carcinoma	1/70	0.5346550792703775	0.6077069613885082	0	0	1.3227321524422975	0.8282068482121105	MET
Bacterial invasion of epithelial cells	1/71	0.5397217920281179	0.6086450071201172	0	0	1.3037698412698413	0.8040367804335116	MET
Interleukin-6 signaling pathway	1/71	0.5397217920281179	0.6086450071201172	0	0	1.3037698412698413	0.8040367804335116	TIMP1
Melanoma	1/71	0.5397217920281179	0.6086450071201172	0	0	1.3037698412698413	0.8040367804335116	MET
Mitochondrial pathway of apoptosis: multidomain Bcl-2 family	1/71	0.5397217920281179	0.6086450071201172	0	0	1.3037698412698413	0.8040367804335116	UBC
Leishmaniasis	1/72	0.5447335892422271	0.6130923141667419	0	0	1.285341679707877	0.7807916399415029	PTGS2
Adherens junction cell adhesion	1/74	0.5545948007565062	0.6217527649106144	0	0	1.25	0.7368969007591046	MET
Gastric acid secretion	1/74	0.5545948007565062	0.6217527649106144	0	0	1.25	0.7368969007591046	CALM2
Prolactin activation of MAPK signaling	1/75	0.559445381018024	0.6259681261293291	0	0	1.2330455455455456	0.7161644151868366	YWHAZ
VEGF signaling pathway	1/76	0.5642433777538316	0.6301083634838509	0	0	1.2165432098765432	0.696190695760923	PTGS2
Complement cascade	1/77	0.568989358373337	0.6329455265625881	0	0	1.2004751461988303	0.6769401887102938	IGKC
G alpha (12/13) signaling events	1/77	0.568989358373337	0.6329455265625881	0	0	1.2004751461988303	0.6769401887102938	RHOC
Phosphatidylinositol signaling system	1/78	0.5736838842751814	0.635703763656282	0	0	1.1848244348244348	0.6583794014842927	CALM2
Signaling by SCF-KIT	1/78	0.5736838842751814	0.635703763656282	0	0	1.1848244348244348	0.6583794014842927	MMP9
Signaling events mediated by hepatocyte growth factor receptor (c-Met)	1/79	0.5783275107308681	0.639614626511596	0	0	1.1695750237416904	0.6404767602184033	MET
Insulin signaling pathway	3/277	0.5808156085794057	0.6411310756241902	0	0	0.998141073743093	0.5423119461337077	RHOC;CALM2;FBP1
ATM-dependent DNA damage response	1/82	0.591958457453732	0.6521768801889485	0	0	1.1260859625057156	0.5904280628323112	HMGB1
TGF-beta signaling pathway	2/185	0.5986889828293447	0.6583284983602372	0	0	0.9963146524336002	0.5111224116721464	ITGB6;THBS1
Differentiation pathway in PC12 cells	1/84	0.6008011731234273	0.6593879031985608	0	0	1.0988398036590807	0.5598492386690068	ANXA2
C-Myb transcription factor network	1/85	0.6051507347205376	0.6616314699611211	0	0	1.0857032627865961	0.5453245417159475	PTGS2
MicroRNAs in cardiomyocyte hypertrophy	1/85	0.6051507347205376	0.6616314699611211	0	0	1.0857032627865961	0.5453245417159475	CALM2
Progesterone-mediated oocyte maturation	1/86	0.609453120454517	0.665068614336298	0	0	1.072875816993464	0.5312808602791396	HSP90AA1
Salivary secretion	1/89	0.6220822889316326	0.677562113561209	0	0	1.0361426767676767	0.491839208213577	CALM2
ERBB signaling pathway	1/94	0.6422338620760967	0.6968662321959914	0	0	0.9801871764237355	0.4340295973057075	HSP90AA1
L1CAM interactions	1/94	0.6422338620760967	0.6968662321959914	0	0	0.9801871764237355	0.4340295973057075	ITGAV
Endocytosis	2/201	0.6437847735339228	0.6971445149983296	0	0	0.9154610260605353	0.40316062400137603	VPS25;MET
RNA polymerase I, RNA polymerase III, and mitochondrial transcription	1/95	0.6461339407301592	0.6971445149983296	0	0	0.9697104018912529	0.4235195228291798	POLR2H
G-protein signaling pathways	1/95	0.6461339407301592	0.6971445149983296	0	0	0.9697104018912529	0.4235195228291798	CALM2
Gastrin-CREB signaling pathway via PKC and MAPK	2/206	0.6570358119288071	0.707577028231023	0	0	0.8927952576379389	0.374988965849719	CCL23;SAA1
RNA polymerase II transcription	1/101	0.6686614811999402	0.7160481413180098	0	0	0.91125	0.36675748891790183	POLR2H
TNF-alpha signaling pathway	1/101	0.6686614811999402	0.7160481413180098	0	0	0.91125	0.36675748891790183	HSP90AA1
Melanogenesis	1/101	0.6686614811999402	0.7160481413180098	0	0	0.91125	0.36675748891790183	CALM2
Antigen-activated B-cell receptor generation of second messengers	2/211	0.669891728027476	0.7160481413180098	0	0	0.8712139757427395	0.34904245251051647	IGKC;CALM2
Signal transduction	10/1020	0.6737394800785179	0.7184022091685492	0	0	0.8979289233271153	0.35460270122154386	ATP6V0B;CCL23;HSP90AA1;CXCL8;CCL7;CCL20;ITGAV;ITGB6;MMP9;ATP6V1F
Chromosome maintenance	1/103	0.6758487682073461	0.7184022091685492	0	0	0.893291575889615	0.3499790830027729	POLD2
MHC class II antigen presentation	1/103	0.6758487682073461	0.7184022091685492	0	0	0.893291575889615	0.3499790830027729	AP1M2
Chagas disease	1/104	0.6793840006737188	0.7208251689218386	0	0	0.8845738942826321	0.3419486447041758	CXCL8
ERBB1 downstream pathway	1/106	0.6863397399539267	0.7268616434198413	0	0	0.867636684303351	0.32656328697919546	YWHAZ
Signaling by NGF	2/221	0.6944364393110632	0.7340819818868329	0	0	0.8310077519379845	0.3030308334897374	PSENEN;UBC
Signaling by interleukins	1/109	0.6964926894537252	0.734902212769188	0	0	0.8434070644718793	0.3050586331696122	YWHAZ
Epidermal growth factor receptor (EGFR) pathway	1/111	0.7030789010041805	0.740490438855779	0	0	0.8279882154882154	0.29168878792873176	RHOC
Actin cytoskeleton regulation	2/226	0.7061358918505155	0.7411824416721928	0	0	0.8122508305647841	0.2826207097404135	ITGAV;ITGB6
Lipid metabolism regulation by peroxisome proliferator-activated receptor alpha (PPAR-alpha)	1/112	0.7063184592241977	0.7411824416721928	0	0	0.8204871538204872	0.28527441365735773	G0S2
mTOR signaling pathway	1/113	0.7095228330912529	0.7431863251722248	0	0	0.8131200396825397	0.2790323877045237	YWHAZ
Fas signaling pathway	1/115	0.7158275453241155	0.7484244280802228	0	0	0.7987735542560104	0.2670427791799847	CXCL8
Leukocyte transendothelial migration	1/117	0.7219960319087413	0.7535013133011228	0	0	0.7849217752234994	0.25567699372208336	MMP9
Prolactin regulation of apoptosis	1/118	0.7250301086288297	0.7552945233265849	0	0	0.778173472617917	0.2502155293177607	HSP90AA1
Immunoregulatory interactions between a lymphoid and a non-lymphoid cell	1/119	0.7280312228205407	0.757046959961939	0	0	0.7715395480225988	0.2448954042816421	IGKC
Signaling by PDGF	1/122	0.7368403356150173	0.7648216141826761	0	0	0.7522956841138659	0.22973910372956205	THBS1
Rho GTPase cycle	1/123	0.7397131261220198	0.7664175711083744	0	0	0.7460913782635095	0.22494120506213194	RHOC
Signaling by FGFR in disease	1/128	0.7536155052439182	0.7794149549729893	0	0	0.7165354330708661	0.20268851396824228	UBC
Cell adhesion molecules (CAMs)	1/133	0.7667785674136218	0.7901811448750788	0	0	0.6892185746352413	0.1830269678859043	ITGAV
Tight junction	1/133	0.7667785674136218	0.7901811448750788	0	0	0.6892185746352413	0.1830269678859043	CRB3
T cell receptor signaling pathway	1/139	0.7816533117028207	0.8040663098878479	0	0	0.6590512614063339	0.1623533055901914	CALM2
EGF/EGFR signaling pathway	1/141	0.7863986148922186	0.8075005455243891	0	0	0.6495701058201058	0.1560861565556477	NDUFA13
Integrated breast cancer pathway	1/152	0.8107208284245527	0.8309888491351665	0	0	0.6019131714495953	0.12630035291472028	ERAL1
Integrin signaling pathway	1/155	0.8168616735490571	0.8357907319378944	0	0	0.5900974025974026	0.11936815325410018	RHOC
Fatty acid, triacylglycerol, and ketone body metabolism	1/173	0.8497577420455482	0.8679020354700082	0	0	0.5278585271317829	0.08593746881889318	G0S2
Calcium signaling pathway	1/178	0.8578021938247035	0.8745620945921488	0	0	0.5128164888051894	0.07865669017473335	CALM2
Transcription	1/181	0.8624215308453146	0.8777126927397351	0	0	0.5041923868312758	0.0746260763135492	POLR2H
Post-translational protein modification	1/196	0.8833712247981073	0.8974426248391392	0	0	0.46505223171889837	0.05767101266293007	MUC1
Jak-STAT signaling pathway	1/199	0.8871633373673179	0.8997027484961847	0	0	0.4579358398802843	0.05482690319668303	CXCL8
Lipid and lipoprotein metabolism	3/489	0.9029125738263607	0.9140596426390318	0	0	0.5566228221991462	0.056847637081998165	ACOT8;PMVK;G0S2
Wnt signaling pathway	1/231	0.9207152715454644	0.9304411370899588	0	0	0.3935789049919485	0.03251136580637933	RPSA
Neuroactive ligand-receptor interaction	1/272	0.9495963693779508	0.9579408014462983	0	0	0.3333333333333333	0.01723941967040856	TSPO
