Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Signaling by ERBB2	1/102	0.5907990265731289	0.6546691916080617	0	0	1.1288845647570538	0.594108664280511	GRB7
Focal adhesion	2/233	0.6040767152493632	0.6670461715572393	0	0	0.9863586026376724	0.4971780751524421	HCK;ITGB2
ERBB1 downstream pathway	1/106	0.604926572432175	0.6670461715572393	0	0	1.0856592347921827	0.5457046560536392	FOS
Signaling by insulin receptor	1/109	0.6152030057072202	0.6750767775522052	0	0	1.0553414686362663	0.5126880251705196	TCIRG1
Signaling by interleukins	1/109	0.6152030057072202	0.6750767775522052	0	0	1.0553414686362663	0.5126880251705196	HCK
Glycosaminoglycan metabolism	1/110	0.6185690733461295	0.6771229419395739	0	0	1.0456064061091372	0.5022532882277685	STAB2
Epidermal growth factor receptor (EGFR) pathway	1/111	0.6219058635260639	0.6791272262718036	0	0	1.0360483447188649	0.4920883001644746	GRB7
Apoptosis	2/242	0.6247276323311585	0.6794490284343329	0	0	0.9489341085271318	0.44641609940935384	TP63;PSMB8
S phase	1/112	0.6252136292688428	0.6794490284343329	0	0	1.02666250065094	0.48218424102127155	PSMB8
Fas signaling pathway	1/115	0.6349652799205222	0.68838783952922	0	0	0.9994929520332624	0.45395466531489886	CYC1
CXCR4 signaling pathway	1/116	0.6381594369511076	0.6901916212588717	0	0	0.9907514450867052	0.4450129788530609	HCK
Tricarboxylic acid (TCA) cycle and respiratory electron transport	1/117	0.6413258033397021	0.6919567878138891	0	0	0.9821606537771577	0.43629312469796677	CYC1
Notch signaling pathway	1/121	0.6537181390951786	0.7036441067587722	0	0	0.9492292870905588	0.4034974365071367	SPI1
Signaling by PDGF	1/122	0.6567491170998727	0.7052234566953395	0	0	0.9413366454879855	0.3957879999445557	GRB7
Factors involved in megakaryocyte development and platelet production	1/125	0.6656846886312112	0.7114307928262471	0	0	0.9184225247063211	0.3737420916876833	KIF20A
Interleukin-1 signaling pathway	1/125	0.6656846886312112	0.7114307928262471	0	0	0.9184225247063211	0.3737420916876833	FOS
Spliceosome	1/127	0.671512859221495	0.71596288299975	0	0	0.9037526378566841	0.35989428526407197	DHX16
Parkinson's disease	1/131	0.6828678513134807	0.7263523607131599	0	0	0.8757670075589151	0.3340647587713552	CYC1
Membrane trafficking	1/133	0.6883981257332705	0.7305118934251883	0	0	0.8624102294622525	0.32201357667707275	TFRC
TNF-alpha effects on cytokine activity, cell motility, and apoptosis	1/135	0.6938325051489295	0.7339437561922566	0	0	0.8494521611595203	0.31049574182920486	CD14
GPCR ligand binding	3/410	0.6955035219464133	0.7339437561922566	0	0	0.8370619423251002	0.3039532659662305	CCL3L1;GRM7;CCL3
Ubiquitin-mediated proteolysis	1/136	0.6965142519961991	0.7339437561922566	0	0	0.8431171055448512	0.3049276541638996	CDC20
T cell receptor signaling pathway	1/139	0.7044201640031796	0.7405442749777017	0	0	0.8246628131021194	0.28894558487351746	FOS
Neuronal system	2/283	0.7083538141774383	0.7425036571690316	0	0	0.8087809318877762	0.2788770249944194	GABRA4;SLC1A6
EGF/EGFR signaling pathway	1/141	0.709576665720294	0.7425036571690316	0	0	0.8127993393889348	0.278860669314664	FOS
Calcium regulation in the cardiac cell	1/149	0.7293234725979204	0.7614001994019955	0	0	0.7685517887830027	0.2425840914082347	RYR1
Signaling by the B cell receptor (BCR)	1/151	0.7340478923005137	0.7634644790728791	0	0	0.7582273603082852	0.2344294966192438	PSMB8
EGFR1 pathway	1/152	0.7363792647376993	0.7634644790728791	0	0	0.7531677066186885	0.23047684058369247	MMP1
Integrated breast cancer pathway	1/152	0.7363792647376993	0.7634644790728791	0	0	0.7531677066186885	0.23047684058369247	MMP1
Integrin signaling pathway	1/155	0.7432521600380967	0.7688227618742698	0	0	0.7383830042789581	0.2190929392408325	GRB7
Alzheimer's disease	1/169	0.7730426767880321	0.7978083460672825	0	0	0.6763693916873108	0.17411170047688984	CYC1
Metapathway biotransformation	1/174	0.7828271601119721	0.8060617561883547	0	0	0.6566540813258044	0.16077738372069109	AKR1C2
Calcium signaling pathway	1/178	0.7903518313826898	0.8119559816710549	0	0	0.641683811763169	0.15097349125751522	RYR1
TGF-beta signaling pathway	1/185	0.8029014860113409	0.8229740231616244	0	0	0.6170520231213873	0.13545726861266313	FOS
Jak-STAT signaling pathway	1/199	0.8258035062876475	0.8445292093780703	0	0	0.5730133707012319	0.10967385356806848	PTPRT
Messenger RNA processing	1/203	0.8318466260167234	0.8487846794876521	0	0	0.5615521089681222	0.10338578580964838	DHX16
Platelet activation, signaling and aggregation	1/205	0.8347895515595508	0.849864757908256	0	0	0.5559900260682308	0.10039824364752467	FCER1G
Generic transcription pathway	2/377	0.8428211880739073	0.8546851003257581	0	0	0.6031317829457364	0.10313581067834941	ZNF484;ZNF235
Antigen-activated B-cell receptor generation of second messengers	1/211	0.8433145668402714	0.8546851003257581	0	0	0.5399394439856867	0.09201390935717009	FOS
Carbohydrate metabolism	1/235	0.8732572492790448	0.8830471287552673	0	0	0.4839681833901487	0.06558983346774776	STAB2
SLC-mediated transmembrane transport	1/251	0.8899836525419627	0.8979477120725394	0	0	0.4526242774566474	0.05275434822968628	SLC1A6
Insulin signaling pathway	1/277	0.9126085862927544	0.9187198045045363	0	0	0.4094412331406551	0.0374426645660107	FOS
Signal transduction	5/1020	0.9458651419906708	0.9500783497500946	0	0	0.5483137552103069	0.03051655345077326	GRB7;CCL3L1;GRM7;ITGB2;CCL3
Gene expression	3/968	0.9914990357036495	0.9920365614571459	0	0	0.34289610035451323	0.002927408107146508	ZNF484;ZNF235;PSMB8
Signaling by GPCR	3/977	0.9920365614571459	0.9920365614571459	0	0	0.3395655463093051	0.0027149338688293545	CCL3L1;GRM7;CCL3
